transaction_id,customer_id,recipient_id,amount,timestamp,transaction_type,country_origin,country_dest,ip_address,device_id,merchant_id,wallet_id,aml_pattern,is_flagged
TX_35343150,C_845404,C_580279,17638.76,2024-08-24T13:04:07,ACH,DE,US,129.44.92.1,DEV_595491,M_438078,,NONE,0
TX_95545046,C_155720,C_106239,867.17,2024-01-20T03:38:00,CRYPTO,JP,JP,81.118.189.19,DEV_535733,,W_478276,NONE,0
TX_83332311,C_805293,C_282866,46964.04,2024-12-08T22:29:48,WIRE,CA,US,215.203.10.60,DEV_472770,,,NONE,0
TX_30384039,C_073356,C_295243,42865.61,2024-04-13T17:25:40,ACH,CA,DE,74.86.127.162,DEV_493021,M_144457,,NONE,0
TX_51127818,C_080098,C_724581,9883.94,2024-06-28T21:06:27,CASH,IN,AU,69.81.33.212,DEV_602735,,,NONE,0
TX_85696618,C_305887,C_950253,20842.17,2024-01-10T08:13:56,SWIFT,FR,AU,48.157.64.101,DEV_148947,,,NONE,0
TX_24155931,C_598284,C_013721,32073.68,2024-09-18T04:52:28,CRYPTO,AE,DE,185.170.212.157,DEV_710875,,W_802892,NONE,0
TX_43324266,C_441094,C_205261,8153.09,2024-03-15T07:24:36,WIRE,AE,JP,112.205.114.241,DEV_107077,,,NONE,0
TX_70292195,C_359881,C_616066,43022.5,2024-02-16T12:48:54,SWIFT,FR,SG,114.181.163.19,DEV_064760,,,NONE,0
TX_70604285,C_545473,C_642153,25985.71,2024-06-18T03:16:04,ACH,SG,DE,116.251.66.139,DEV_053631,M_038753,,NONE,0
TX_03066278,C_847528,C_102501,29881.18,2024-07-01T14:40:58,CASH,FR,US,108.77.230.133,DEV_760604,,,NONE,0
TX_13503006,C_446242,C_255827,8621.89,2024-01-29T19:09:31,CASH,GB,GB,233.234.233.117,DEV_968839,,,STRUCTURING,1
TX_44845376,C_741840,C_432430,17060.86,2024-04-03T09:49:49,CRYPTO,JP,AE,63.98.63.139,DEV_837877,,W_556704,NONE,0
TX_37428678,C_509941,C_323688,18604.69,2024-08-30T03:33:48,WIRE,AE,US,126.137.66.2,DEV_871380,,,NONE,0
TX_95998440,C_936679,C_737953,19808.16,2024-10-28T01:40:29,ACH,FR,US,129.39.194.7,DEV_651216,M_294147,,NONE,0
TX_61070643,C_340814,C_718733,2326.62,2024-04-08T17:15:43,CRYPTO,DE,IN,103.149.71.209,DEV_357547,,W_955116,SMURFING,1
TX_66292605,C_845404,C_127340,36593.37,2024-05-08T02:55:47,CASH,DE,DE,151.248.206.133,DEV_583258,,,NONE,0
TX_81468411,C_416035,C_061775,908.64,2024-10-08T22:54:57,SWIFT,NL,FR,87.247.165.111,DEV_556525,,,SMURFING,1
TX_17290795,C_352249,C_997709,41406.34,2024-03-05T11:01:03,CRYPTO,JP,FR,66.174.33.178,DEV_228461,,W_847231,NONE,0
TX_22670953,C_336836,C_907208,43657.86,2024-11-16T06:28:46,CASH,AE,NL,29.94.65.112,DEV_770852,,,NONE,0
TX_26587007,C_931311,C_124617,44021.6,2024-07-23T02:33:27,CASH,AU,DE,72.43.56.131,DEV_223583,,,NONE,0
TX_47258863,C_890407,C_152029,19200.04,2024-01-23T09:38:27,SWIFT,AE,SG,146.52.52.53,DEV_922817,,,NONE,0
TX_29563232,C_876564,C_146845,30357.74,2024-08-21T14:03:20,ACH,FR,CA,172.14.154.229,DEV_390845,M_597401,,NONE,0
TX_58467192,C_415355,C_107122,40971.14,2024-03-16T15:44:06,SWIFT,GB,CA,16.91.211.56,DEV_237636,,,NONE,0
TX_61243482,C_105295,C_233844,12219.06,2024-11-05T21:15:50,SWIFT,AU,US,64.146.44.31,DEV_984094,,,NONE,0
TX_27797971,C_425723,C_674580,14625.7,2024-09-14T09:06:39,WIRE,IN,JP,2.154.38.6,DEV_843414,,,NONE,0
TX_93845821,C_305887,C_171656,49077.56,2024-03-19T05:47:49,WIRE,AU,US,90.64.215.237,DEV_223240,,,NONE,0
TX_59717527,C_424039,C_762055,10903.85,2024-04-23T21:41:05,SWIFT,IN,AE,49.76.195.156,DEV_879497,,,NONE,0
TX_57569134,C_990638,C_607784,9356.89,2024-07-08T23:39:29,CASH,GB,GB,237.215.86.86,DEV_771701,,,NONE,0
TX_00300072,C_415355,C_955511,32480.87,2024-06-29T08:23:40,WIRE,IN,US,220.213.156.51,DEV_062200,,,NONE,0
TX_37740031,C_331294,C_294603,6471.56,2024-09-25T09:26:15,ACH,FR,AU,232.112.254.62,DEV_797246,M_605889,,NONE,0
TX_84019044,C_080098,C_580249,8389.46,2024-09-10T00:33:09,SWIFT,GB,FR,41.72.152.95,DEV_218513,,,NONE,0
TX_15198554,C_987998,C_431773,14358.89,2024-08-12T14:11:25,CRYPTO,AU,US,2.186.152.237,DEV_131775,,W_952051,NONE,0
TX_60191071,C_502118,C_984037,6005.69,2024-06-07T08:18:58,WIRE,FR,NL,90.228.246.174,DEV_343543,,,NONE,0
TX_66110488,C_549223,C_346640,45577.52,2024-03-14T02:15:41,ACH,CA,SG,127.4.121.160,DEV_696829,M_508589,,NONE,0
TX_39425910,C_681775,C_567109,7582.87,2024-01-14T18:20:37,WIRE,GB,FR,138.242.107.246,DEV_922341,,,NONE,0
TX_10944885,C_007565,C_242450,45552.05,2024-11-21T01:01:38,ACH,AU,IN,228.235.102.141,DEV_741283,M_810411,,NONE,0
TX_54879299,C_361799,C_337511,44722.37,2024-01-02T19:58:25,CASH,FR,CA,129.1.125.126,DEV_327154,,,NONE,0
TX_41984233,C_068941,C_629099,19740.0,2024-05-14T20:18:00,SWIFT,CA,AE,137.159.38.251,DEV_549496,,,NONE,0
TX_32973801,C_107574,C_397201,2162.09,2024-10-15T02:46:11,SWIFT,JP,US,163.235.135.127,DEV_547762,,,SMURFING,1
TX_18789044,C_123047,C_385155,20134.51,2024-08-19T20:49:29,SWIFT,AE,JP,40.200.202.27,DEV_452291,,,NONE,0
TX_44561875,C_235126,C_376463,26312.86,2024-02-21T01:21:17,CASH,JP,JP,216.180.26.73,DEV_432845,,,NONE,0
TX_93601796,C_139635,C_718371,31103.84,2024-11-28T23:07:28,ACH,AE,FR,36.54.216.55,DEV_515253,M_979045,,NONE,0
TX_46997268,C_214624,C_856292,21221.88,2024-08-01T14:42:49,CRYPTO,IN,AE,247.95.189.247,DEV_925331,,W_489445,NONE,0
TX_22194130,C_052930,C_391676,45187.64,2024-10-09T19:58:36,SWIFT,NL,NL,116.153.132.78,DEV_133289,,,NONE,0
TX_21347940,C_298026,C_852415,56980.99,2024-11-12T11:31:06,WIRE,SG,KP,137.93.66.30,DEV_821940,,,LAYERING,1
TX_47996400,C_720894,C_998074,11608.83,2024-01-24T13:43:51,WIRE,AU,AU,75.231.240.227,DEV_271222,,,NONE,0
TX_87874176,C_805293,C_005981,29479.66,2024-12-14T04:44:52,CRYPTO,FR,US,62.72.235.27,DEV_612998,,W_717701,NONE,0
TX_37483687,C_926239,C_278230,25490.46,2024-11-16T17:22:43,ACH,AE,FR,225.13.42.119,DEV_455016,M_159655,,NONE,0
TX_95588174,C_546484,C_568661,7697.45,2024-12-25T02:37:54,WIRE,JP,US,130.212.135.228,DEV_219488,,,NONE,0
TX_82945275,C_253645,C_513057,44796.73,2024-03-11T10:54:19,CRYPTO,AE,AU,76.204.195.62,DEV_512828,,W_624436,NONE,0
TX_55322276,C_442637,C_399267,31539.46,2024-10-03T15:00:12,ACH,JP,IN,101.205.57.216,DEV_802258,M_694417,,NONE,0
TX_45856837,C_549223,C_102249,5431.37,2024-10-14T23:31:08,WIRE,CA,AE,241.219.254.8,DEV_527119,,,NONE,0
TX_29227606,C_155720,C_508852,9046.28,2024-04-26T17:11:30,CRYPTO,US,GB,191.23.25.225,DEV_577593,,W_794418,NONE,0
TX_38582407,C_629044,C_714039,26983.35,2024-07-29T11:21:50,ACH,DE,CA,138.223.26.98,DEV_009043,M_450502,,NONE,0
TX_18321340,C_684220,C_531014,45453.0,2024-02-16T03:18:42,CASH,NL,AE,11.224.54.179,DEV_516641,,,NONE,0
TX_39157652,C_571295,C_782496,9011.92,2024-03-29T09:13:54,CASH,SG,AE,134.32.47.233,DEV_307080,,,NONE,0
TX_23684233,C_030990,C_409380,25837.57,2024-07-28T19:32:46,SWIFT,SG,IN,184.19.207.201,DEV_931057,,,NONE,0
TX_58743450,C_196215,C_397081,44903.61,2024-02-16T05:37:25,WIRE,FR,CA,28.67.182.74,DEV_581142,,,NONE,0
TX_59417270,C_041583,C_150026,996.93,2024-07-31T20:50:18,SWIFT,AU,US,253.176.165.141,DEV_968366,,,NONE,0
TX_95506922,C_319262,C_994455,175578.55,2024-01-02T10:52:58,CRYPTO,NL,AF,101.107.89.150,DEV_366317,,,LAYERING,1
TX_68755923,C_626442,C_383993,74038.93,2024-04-08T09:10:03,SWIFT,GB,LA,160.48.150.229,DEV_475953,,,LAYERING,1
TX_96471747,C_236237,C_812396,1363.41,2024-06-01T05:53:00,CRYPTO,FR,IN,173.93.55.68,DEV_261327,,W_473938,NONE,0
TX_14266217,C_652614,SHELL_424220,447925.72,2024-04-28T07:37:02,WIRE,GB,AF,111.44.41.123,DEV_985245,M_974961,,SHELL,1
TX_66236054,C_016525,C_659743,36767.13,2024-04-21T06:31:42,SWIFT,US,JP,96.183.169.210,DEV_587515,,,NONE,0
TX_28169798,C_446267,C_464465,5686.49,2024-10-20T01:56:26,CRYPTO,NL,CA,223.102.34.12,DEV_406753,,W_718210,NONE,0
TX_22232290,C_957760,C_709128,39238.86,2024-09-08T23:40:10,CRYPTO,AU,GB,133.3.31.36,DEV_751770,,W_232611,NONE,0
TX_53703458,C_415355,C_315269,28888.75,2024-12-17T22:49:05,CASH,FR,SG,184.11.14.149,DEV_870691,,,NONE,0
TX_39650154,C_839942,C_903243,42655.86,2024-03-07T21:59:55,WIRE,CA,AU,53.56.99.130,DEV_312899,,,NONE,0
TX_31417924,C_566861,C_477898,20826.96,2024-10-11T07:53:51,CASH,JP,GB,29.199.38.106,DEV_744766,,,NONE,0
TX_69587618,C_919426,C_536528,27294.45,2024-01-25T15:44:58,WIRE,FR,IN,161.69.30.131,DEV_699516,,,NONE,0
TX_49752285,C_745384,C_283508,43629.43,2024-04-05T22:07:15,CRYPTO,DE,JP,194.169.38.104,DEV_389146,,W_031974,NONE,0
TX_25403970,C_032537,C_684104,34467.04,2024-02-16T20:56:40,CRYPTO,FR,CA,166.194.35.169,DEV_345059,,W_210435,NONE,0
TX_38873507,C_952112,SHELL_759866,401093.91,2024-07-20T22:45:09,WIRE,SG,MM,204.124.29.160,DEV_180552,,,SHELL,1
TX_58776812,C_379370,C_334192,44294.33,2024-10-14T21:47:11,ACH,DE,GB,52.229.133.141,DEV_646693,M_651213,,NONE,0
TX_94601329,C_925917,C_610331,36020.83,2024-07-21T12:56:38,SWIFT,NL,SG,24.103.224.163,DEV_042132,,,NONE,0
TX_22520197,C_133626,C_800636,21587.41,2024-02-11T18:29:48,CRYPTO,NL,AU,243.129.96.179,DEV_591222,,W_571744,NONE,0
TX_95977528,C_546484,C_592091,5843.93,2024-09-05T12:58:24,WIRE,CA,CA,166.90.54.34,DEV_326228,,,NONE,0
TX_64213139,C_545473,C_982013,16288.05,2024-12-09T08:51:10,CASH,FR,AU,170.69.59.212,DEV_302431,,,NONE,0
TX_96763254,C_560089,C_468587,44090.5,2024-12-19T17:23:45,SWIFT,US,SG,237.140.190.29,DEV_830157,,,NONE,0
TX_80745346,C_207376,C_684738,23646.25,2024-07-24T09:49:41,CRYPTO,AU,FR,50.83.89.60,DEV_178984,,W_507835,NONE,0
TX_22867312,C_030189,C_133138,20986.82,2024-09-05T03:45:29,CASH,FR,FR,159.201.129.119,DEV_210256,,,NONE,0
TX_13947731,C_840683,C_361251,643.48,2024-05-31T01:39:06,ACH,IN,AU,165.156.194.24,DEV_581825,M_330382,,NONE,0
TX_97057706,C_387334,C_931678,28478.34,2024-03-12T03:19:00,CASH,DE,SG,108.2.24.90,DEV_500145,,,NONE,0
TX_43050749,C_620746,C_387620,1306.83,2024-04-06T07:45:09,ACH,US,IN,29.10.72.155,DEV_117624,M_217323,,NONE,0
TX_03798906,C_753931,C_229894,118290.5,2024-06-01T12:40:57,WIRE,NL,KP,230.202.8.142,DEV_157318,M_779927,,LAYERING,1
TX_27180514,C_063646,SHELL_083246,412258.73,2024-04-08T07:43:23,WIRE,JP,PK,112.224.53.187,DEV_318097,,,SHELL,1
TX_39660053,C_926239,C_113804,49371.8,2024-05-31T05:53:42,CRYPTO,US,DE,114.23.36.80,DEV_538230,,W_718230,NONE,0
TX_87029795,C_565386,C_692982,20141.1,2024-06-16T07:28:16,CASH,GB,IN,142.138.208.78,DEV_614425,,,NONE,0
TX_17830128,C_472035,C_325100,6502.04,2024-06-22T17:40:34,WIRE,NL,CA,2.101.175.33,DEV_189262,,,NONE,0
TX_22446526,C_400985,C_739799,25552.45,2024-04-26T02:00:10,CRYPTO,JP,AE,111.205.96.188,DEV_022408,,W_636717,NONE,0
TX_81447216,C_270957,C_886743,32715.65,2024-07-26T17:14:44,WIRE,FR,CA,190.89.194.108,DEV_245745,,,NONE,0
TX_47288745,C_616526,C_304449,44461.87,2024-11-20T10:58:05,CRYPTO,CA,GB,70.196.35.134,DEV_657092,,W_531043,NONE,0
TX_97971623,C_921159,C_907946,25686.59,2024-09-05T01:13:23,WIRE,SG,CA,82.72.14.111,DEV_495577,,,NONE,0
TX_69831089,C_882651,C_567750,37320.11,2024-03-19T14:21:32,SWIFT,IN,GB,7.168.230.247,DEV_736825,,,NONE,0
TX_21227790,C_053323,C_931135,9615.79,2024-09-02T08:22:20,CRYPTO,IN,JP,49.8.11.81,DEV_383120,,W_268589,NONE,0
TX_00665083,C_773058,C_183796,17135.09,2024-05-30T17:05:25,CASH,AE,AU,138.164.130.114,DEV_906175,,,NONE,0
TX_78672086,C_560397,C_925241,22979.02,2024-09-09T18:57:12,CRYPTO,FR,FR,98.130.17.7,DEV_915500,,W_597720,NONE,0
TX_98811073,C_810444,C_537704,31190.34,2024-01-18T08:23:43,WIRE,SG,DE,208.190.66.203,DEV_854452,,,NONE,0
TX_26621194,C_446490,C_175649,16193.14,2024-10-04T22:42:44,SWIFT,CA,NL,16.63.104.220,DEV_164896,,,NONE,0
TX_70573825,C_235126,C_927059,2084.91,2024-10-28T10:36:48,SWIFT,AE,AU,215.207.197.196,DEV_065666,,,NONE,0
TX_49508567,C_825533,C_232033,23293.4,2024-11-30T16:41:11,CASH,JP,DE,140.103.53.2,DEV_987118,,,NONE,0
TX_60541616,C_105707,C_200452,14293.53,2024-11-21T23:19:56,CASH,CA,DE,95.58.253.124,DEV_838043,,,NONE,0
TX_53531015,C_134587,C_206161,43618.83,2024-12-09T09:48:45,CRYPTO,SG,FR,79.108.57.108,DEV_019139,,W_412816,NONE,0
TX_89356383,C_714264,C_843662,31297.89,2024-06-19T06:07:51,CRYPTO,DE,SG,197.233.114.92,DEV_133983,,W_012028,NONE,0
TX_14049728,C_145599,C_100846,12484.89,2024-01-17T20:34:33,CRYPTO,GB,JP,35.231.109.242,DEV_231259,,W_646629,NONE,0
TX_94617079,C_921159,C_056887,30532.15,2024-06-30T20:58:51,CRYPTO,AE,DE,216.26.32.217,DEV_050828,,W_989611,NONE,0
TX_68369110,C_413748,C_993573,28353.29,2024-04-12T22:35:31,CRYPTO,SG,CA,188.172.33.180,DEV_350268,,W_420832,NONE,0
TX_91574840,C_499673,C_821650,17643.52,2024-11-01T16:05:18,WIRE,NL,NL,209.109.221.90,DEV_304136,,,NONE,0
TX_92531453,C_801375,C_174892,22203.43,2024-08-25T09:55:50,CASH,GB,CA,145.217.27.163,DEV_193294,,,NONE,0
TX_49448425,C_660677,C_748957,29999.06,2024-07-25T11:44:22,CRYPTO,JP,JP,138.132.60.41,DEV_812397,,W_603458,NONE,0
TX_89113317,C_549841,C_520489,39815.05,2024-06-22T18:05:18,ACH,SG,AE,99.137.69.100,DEV_436823,M_506639,,NONE,0
TX_56484601,C_043205,C_134784,44299.17,2024-06-02T07:06:31,ACH,GB,GB,126.123.71.212,DEV_498234,M_694493,,NONE,0
TX_01997535,C_512505,C_567279,44662.42,2024-04-26T19:57:42,CASH,FR,DE,177.237.104.198,DEV_738229,,,NONE,0
TX_30624115,C_400985,C_285336,17120.67,2024-04-11T11:07:25,ACH,IN,AE,137.24.101.119,DEV_474132,M_684686,,NONE,0
TX_76447193,C_147751,C_045274,43481.16,2024-02-24T16:17:07,SWIFT,CA,CA,224.211.35.211,DEV_157074,,,NONE,0
TX_94811635,C_709445,C_514296,1153.63,2024-11-01T07:17:03,CASH,CA,IN,54.84.96.243,DEV_085950,,,NONE,0
TX_71219135,C_965738,C_646047,13288.39,2024-02-24T08:58:31,CASH,FR,US,210.205.183.81,DEV_256005,,,NONE,0
TX_52943831,C_132435,C_496641,37900.71,2024-05-10T00:08:03,SWIFT,DE,JP,32.76.212.114,DEV_620057,,,NONE,0
TX_15956008,C_556594,C_703578,27106.96,2024-08-19T18:15:23,WIRE,SG,IN,181.59.85.126,DEV_120847,,,NONE,0
TX_29922681,C_843514,C_294156,10106.05,2024-08-12T22:51:43,ACH,AU,FR,88.70.71.85,DEV_541691,M_328542,,NONE,0
TX_55881895,C_053666,C_757568,24428.98,2024-07-18T05:24:15,WIRE,US,SG,112.136.25.66,DEV_068488,,,NONE,0
TX_92107186,C_026558,C_098743,5377.32,2024-03-19T16:10:00,ACH,SG,DE,218.207.166.245,DEV_918917,M_076009,,NONE,0
TX_22513386,C_990638,C_081106,19114.07,2024-02-03T23:06:55,CASH,AE,IN,150.151.188.121,DEV_717074,,,NONE,0
TX_27666157,C_105295,C_646349,14884.36,2024-09-09T09:29:56,CRYPTO,JP,AU,73.120.175.24,DEV_182594,,W_009812,NONE,0
TX_22702172,C_661713,C_306388,37969.85,2024-03-14T07:25:37,CRYPTO,AE,US,158.100.85.70,DEV_449878,,W_624503,NONE,0
TX_42667791,C_859743,C_810206,30829.55,2024-02-26T18:01:27,SWIFT,GB,AU,91.47.112.77,DEV_775892,,,NONE,0
TX_89676938,C_554375,C_897494,6665.75,2024-08-31T20:07:33,ACH,JP,IN,21.80.150.154,DEV_052120,M_608598,,NONE,0
TX_79331745,C_228960,C_537395,6746.91,2024-10-25T08:06:35,CRYPTO,SG,GB,173.166.165.173,DEV_420317,,W_622953,NONE,0
TX_15731165,C_459232,C_934058,7292.59,2024-05-06T17:15:03,CASH,GB,IN,150.155.221.199,DEV_667155,,,NONE,0
TX_07172041,C_789135,C_831018,45888.01,2024-05-19T17:14:07,CRYPTO,JP,DE,176.47.24.178,DEV_191452,,W_763042,NONE,0
TX_18202826,C_787963,C_628988,25211.89,2024-12-24T07:57:30,WIRE,GB,IN,29.6.184.211,DEV_722558,,,NONE,0
TX_60405344,C_132870,C_231413,13600.35,2024-11-16T14:44:20,WIRE,AU,DE,197.156.76.152,DEV_281509,,,NONE,0
TX_16020490,C_042388,C_440788,49030.22,2024-10-15T03:06:08,CRYPTO,AE,NL,111.74.108.73,DEV_793792,,W_412140,NONE,0
TX_24850657,C_714528,C_601893,19689.99,2024-01-12T22:01:29,SWIFT,AU,JP,123.254.21.139,DEV_972539,,,NONE,0
TX_03475097,C_137588,C_817495,1663.2,2024-09-06T10:21:07,CRYPTO,CA,IN,231.157.55.207,DEV_213760,,W_016136,NONE,0
TX_56226850,C_676858,C_519051,43622.01,2024-02-25T14:59:51,ACH,DE,JP,176.119.89.42,DEV_744462,M_220813,,NONE,0
TX_81528116,C_913923,C_473975,35016.06,2024-04-15T02:46:30,SWIFT,US,JP,118.54.32.68,DEV_955903,,,NONE,0
TX_80586227,C_442637,C_565173,31424.57,2024-09-05T21:32:22,SWIFT,IN,US,43.40.77.202,DEV_539285,,,NONE,0
TX_87781128,C_138783,C_101375,32976.81,2024-04-28T15:51:41,WIRE,IN,AU,236.96.175.104,DEV_765890,,,NONE,0
TX_73614760,C_714264,C_973180,7569.37,2024-12-12T14:29:54,CRYPTO,IN,US,208.16.4.195,DEV_261412,,W_875995,NONE,0
TX_28644596,C_074201,C_036112,29284.75,2024-02-17T07:47:44,WIRE,DE,FR,42.146.11.220,DEV_462682,,,NONE,0
TX_57473770,C_359881,C_241943,8898.57,2024-01-07T16:41:18,CRYPTO,JP,US,95.134.173.27,DEV_390248,,W_253950,NONE,0
TX_36211270,C_747749,C_328771,6137.45,2024-02-23T14:34:34,SWIFT,US,US,116.252.153.98,DEV_537975,,,NONE,0
TX_01960243,C_497757,C_478153,24369.52,2024-09-20T22:17:18,WIRE,SG,AE,15.46.251.220,DEV_310756,,,NONE,0
TX_37561294,C_017673,C_065997,28390.17,2024-06-18T01:21:55,WIRE,CA,FR,199.179.13.184,DEV_955065,,,NONE,0
TX_32892528,C_352249,C_377421,38483.83,2024-11-07T18:13:24,CASH,GB,DE,184.73.169.154,DEV_521409,,,NONE,0
TX_69978566,C_537454,C_817894,22218.39,2024-09-03T18:45:56,WIRE,US,IN,179.133.253.186,DEV_011485,,,NONE,0
TX_03715566,C_638762,C_549443,3875.94,2024-01-26T14:18:13,CASH,CA,SG,3.164.191.158,DEV_962500,,,NONE,0
TX_32791576,C_073988,C_668276,4690.1,2024-05-22T23:27:32,CRYPTO,US,SG,96.33.200.25,DEV_807424,,W_852432,NONE,0
TX_79431983,C_843514,C_079435,49455.4,2024-04-13T21:20:08,SWIFT,SG,SG,58.125.17.244,DEV_778058,,,NONE,0
TX_70309844,C_200593,C_560340,17638.81,2024-10-13T03:40:00,SWIFT,JP,SG,128.23.203.12,DEV_167676,,,NONE,0
TX_49772463,C_383719,C_306828,19681.93,2024-02-21T17:36:38,CASH,IN,DE,245.88.228.184,DEV_681495,,,NONE,0
TX_17986366,C_676869,C_021297,41701.38,2024-11-12T15:21:35,SWIFT,DE,GB,5.39.11.190,DEV_818039,,,NONE,0
TX_23578234,C_455927,C_769749,39837.93,2024-09-26T15:11:46,ACH,JP,FR,24.166.167.250,DEV_734592,M_278819,,NONE,0
TX_97481343,C_212307,C_194283,21144.19,2024-05-26T20:03:28,CRYPTO,DE,FR,67.236.9.42,DEV_410942,,W_078401,NONE,0
TX_75114468,C_400432,C_627585,3978.91,2024-12-08T07:32:55,SWIFT,FR,DE,71.178.171.227,DEV_995084,,,NONE,0
TX_74814185,C_007225,C_937107,35000.31,2024-03-20T00:53:24,ACH,NL,NL,121.40.0.179,DEV_514278,M_043092,,NONE,0
TX_76938688,C_139635,C_883326,34231.78,2024-03-13T19:40:40,ACH,AE,AU,158.212.96.48,DEV_647203,M_180875,,NONE,0
TX_96237165,C_609637,C_089328,5449.93,2024-07-27T17:45:19,CASH,DE,AU,106.195.154.54,DEV_323552,,,NONE,0
TX_54493046,C_095952,C_345516,30890.75,2024-12-23T02:40:13,CRYPTO,AU,NL,205.231.36.78,DEV_744832,,W_905243,NONE,0
TX_63754444,C_275114,C_706659,23328.48,2024-01-02T19:17:05,SWIFT,AU,SG,244.207.229.56,DEV_308409,,,NONE,0
TX_11115445,C_370660,C_817767,25146.07,2024-04-18T00:41:43,CASH,JP,SG,107.119.139.105,DEV_632103,,,NONE,0
TX_02289106,C_701236,C_427594,10814.75,2024-02-21T01:10:43,SWIFT,GB,IN,22.147.139.30,DEV_171402,,,NONE,0
TX_20668418,C_881968,C_279917,19774.14,2024-02-08T10:55:05,WIRE,FR,AE,106.136.112.180,DEV_192416,,,NONE,0
TX_80915900,C_355191,C_853145,41841.68,2024-10-05T02:20:28,WIRE,US,DE,179.175.6.175,DEV_696033,,,NONE,0
TX_57021962,C_483909,C_027256,49421.37,2024-07-19T03:18:56,CASH,AU,NL,164.115.35.195,DEV_126035,,,NONE,0
TX_59963937,C_331515,C_468617,30279.86,2024-08-27T16:54:29,CRYPTO,AE,AU,56.177.248.159,DEV_635571,,W_055986,NONE,0
TX_48878162,C_273397,C_296583,78000.71,2024-06-06T07:52:29,CRYPTO,SG,SY,43.198.9.116,DEV_739909,,,LAYERING,1
TX_65951607,C_210379,SHELL_829903,265221.36,2024-12-07T15:37:16,WIRE,CA,MM,194.50.38.40,DEV_044744,,,SHELL,1
TX_32944005,C_174668,C_521019,41982.33,2024-09-22T05:42:42,CRYPTO,GB,CA,205.12.190.162,DEV_051070,,W_593194,NONE,0
TX_52696952,C_472035,C_306649,7731.07,2024-07-04T18:43:48,SWIFT,US,FR,137.118.4.201,DEV_871221,,,NONE,0
TX_90120753,C_847528,C_475117,4271.69,2024-09-03T23:16:28,CRYPTO,CA,JP,77.118.4.140,DEV_895832,,W_457392,NONE,0
TX_87408332,C_400985,C_700528,27257.14,2024-09-10T19:57:05,SWIFT,SG,NL,209.106.62.164,DEV_024242,,,NONE,0
TX_59905358,C_566861,C_954393,49041.47,2024-01-09T10:29:22,ACH,CA,IN,17.0.13.92,DEV_332521,M_190021,,NONE,0
TX_03627069,C_274499,C_516202,24966.41,2024-03-26T22:47:00,SWIFT,AU,JP,237.43.11.225,DEV_694106,,,NONE,0
TX_74742520,C_989981,C_294962,29610.02,2024-10-31T19:28:42,SWIFT,JP,AU,253.176.41.45,DEV_001974,,,NONE,0
TX_25614606,C_958511,C_580923,25217.88,2024-02-28T19:34:14,CRYPTO,IN,CA,183.151.19.89,DEV_932617,,W_087663,NONE,0
TX_32108936,C_446242,C_034178,9466.61,2024-10-03T08:47:19,CASH,DE,DE,174.6.219.52,DEV_006335,,,STRUCTURING,1
TX_06643875,C_319262,C_389791,8945.05,2024-01-14T03:05:16,CASH,FR,FR,221.171.248.13,DEV_135222,,W_919349,STRUCTURING,1
TX_31259564,C_724337,C_883773,12689.3,2024-01-16T03:15:10,SWIFT,CA,AU,120.241.214.91,DEV_056514,,,NONE,0
TX_61558755,C_304864,C_802793,42702.43,2024-04-05T08:10:51,CASH,AU,JP,135.205.120.139,DEV_544113,,,NONE,0
TX_34732434,C_431652,C_128886,41334.66,2024-01-06T14:13:03,SWIFT,US,SG,150.137.90.141,DEV_873815,,,NONE,0
TX_29495829,C_537454,C_379811,9019.72,2024-01-09T00:17:36,SWIFT,AE,DE,34.211.192.211,DEV_019824,,,NONE,0
TX_13272458,C_987998,C_696589,9931.62,2024-01-28T20:46:09,CRYPTO,IN,DE,220.253.210.237,DEV_601412,,W_373270,NONE,0
TX_55065431,C_926161,C_221078,16885.86,2024-04-06T11:50:24,CASH,NL,US,47.230.202.174,DEV_552150,,,NONE,0
TX_87822578,C_403641,SHELL_058134,183067.18,2024-10-23T16:17:14,WIRE,JP,SY,186.30.37.211,DEV_897039,,,SHELL,1
TX_03497979,C_891036,C_597005,25966.02,2024-06-17T12:22:22,CRYPTO,FR,JP,179.69.165.135,DEV_792109,,W_831530,NONE,0
TX_93192930,C_170538,C_558574,21194.75,2024-12-18T13:14:02,CASH,DE,DE,32.3.63.150,DEV_245091,,,NONE,0
TX_73609581,C_424259,C_509501,23919.38,2024-05-08T23:56:38,CRYPTO,FR,FR,109.31.29.35,DEV_602754,,W_760464,NONE,0
TX_96173011,C_808246,SHELL_534346,409154.49,2024-09-01T02:13:38,WIRE,CA,YE,182.202.231.214,DEV_128404,M_564872,,SHELL,1
TX_34629789,C_776661,C_859730,9127.46,2024-02-16T00:28:27,SWIFT,CA,NL,249.61.126.29,DEV_507946,,,NONE,0
TX_21522929,C_400985,C_963702,5652.18,2024-11-08T21:11:07,WIRE,CA,AU,190.189.14.157,DEV_234343,,,NONE,0
TX_68065050,C_965687,C_617736,77145.76,2024-08-03T16:01:32,SWIFT,DE,KP,207.64.67.45,DEV_114258,,,LAYERING,1
TX_72338641,C_043205,C_728873,35462.02,2024-11-20T23:54:56,CRYPTO,AE,US,221.123.11.248,DEV_455037,,W_446378,NONE,0
